position_1based,learned_profile,sim_coverage,holdout_coverage
608,1.0748093934263332e-06,831.0,974.0
609,1.093911456105711e-06,820.0,982.0
610,1.1021890166001082e-06,820.0,989.0
611,1.1251114918153619e-06,896.0,1003.0
612,1.1321155814644671e-06,913.0,1008.0
613,1.1391196711135722e-06,915.0,1010.0
614,1.1448502899173856e-06,914.0,1011.0
615,1.1544013212570746e-06,888.0,1030.0
616,1.1582217337929503e-06,879.0,1033.0
617,1.1582217337929503e-06,902.0,1034.0
618,1.1594952046382421e-06,898.0,1034.0
619,1.1620421463288259e-06,919.0,1040.0
620,1.1633156171741177e-06,886.0,1044.0
621,9.27086775372477e-07,740.0,862.0
622,7.449804444957404e-07,570.0,677.0
623,6.322782746874105e-07,485.0,567.0
624,5.686047324228173e-07,413.0,502.0
625,5.43772050939626e-07,407.0,444.0
626,5.24033252837602e-07,426.0,402.0
627,5.246699882602479e-07,400.0,377.0
628,5.183026340337887e-07,436.0,371.0
629,5.087516026940997e-07,364.0,364.0
630,5.087516026940997e-07,423.0,356.0
631,5.023842484676403e-07,384.0,353.0
632,5.011107776223484e-07,394.0,364.0
633,4.998373067770566e-07,442.0,365.0
634,4.966536296638269e-07,423.0,366.0
635,4.928332171279514e-07,429.0,371.0
636,4.921964817053055e-07,405.0,373.0
637,4.921964817053055e-07,373.0,380.0
638,4.966536296638269e-07,350.0,393.0
639,4.960168942411811e-07,388.0,402.0
640,4.985638359317647e-07,372.0,407.0
641,4.953801588185351e-07,420.0,411.0
642,4.960168942411811e-07,368.0,414.0
643,4.953801588185351e-07,380.0,420.0
644,4.934699525505973e-07,389.0,432.0
645,4.820087149429705e-07,392.0,433.0
646,4.800985086750327e-07,343.0,435.0
647,4.966536296638269e-07,390.0,516.0
648,6.399190997591617e-07,510.0,1792.0
649,4.571760334597791e-06,3579.0,32134.0
650,4.605507311998026e-06,3588.0,32242.0
651,4.611874666224485e-06,3621.0,32298.0
652,4.651988997851179e-06,3714.0,32406.0
653,4.6965604774363945e-06,3761.0,32585.0
654,4.705474773353437e-06,3736.0,32631.0
655,4.725850306878107e-06,3741.0,32650.0
656,4.778062611535073e-06,3749.0,32746.0
657,4.921328081630408e-06,3829.0,32828.0
658,5.078601731023954e-06,4029.0,32888.0
659,5.14482221497913e-06,4105.0,32904.0
660,5.319287720784116e-06,4090.0,33033.0
661,5.405883738263963e-06,4127.0,33096.0
662,5.542781854132838e-06,4263.0,33165.0
663,5.642112580065604e-06,4407.0,33231.0
664,5.649753405137355e-06,4529.0,33275.0
665,5.782194373047708e-06,4521.0,33356.0
666,5.9133618701127705e-06,4553.0,33468.0
667,6.00887218350966e-06,4743.0,33530.0
668,6.049623250559e-06,4701.0,33555.0
669,6.11839067620476e-06,4745.0,33578.0
670,6.201166281148731e-06,4761.0,33650.0
671,6.381362405757531e-06,5068.0,33691.0
672,6.621411660095047e-06,5181.0,33901.0
673,6.675534171019951e-06,5155.0,33944.0
674,6.748758744624233e-06,5458.0,34001.0
675,6.963975317478558e-06,5363.0,34225.0
676,7.18746945082728e-06,5682.0,34461.0
677,7.367665575436079e-06,5865.0,34616.0
678,7.501380014191725e-06,5931.0,34707.0
679,7.624269950762389e-06,5867.0,34788.0
680,7.648465896822935e-06,5975.0,34807.0
681,7.896792711654848e-06,6268.0,34994.0
682,8.08144598422217e-06,6498.0,35123.0
683,8.453299471047394e-06,6458.0,35435.0
684,8.579373084731288e-06,6681.0,35523.0
685,8.740467146660709e-06,6701.0,35639.0
686,8.950589836133866e-06,7108.0,35780.0
687,9.20974115315076e-06,7154.0,36092.0
688,9.329447412608195e-06,7404.0,36203.0
689,9.389937277759558e-06,7359.0,36251.0
690,9.623619177870616e-06,7620.0,36457.0
691,9.809545921283228e-06,7647.0,36572.0
692,1.0059146206960433e-05,8058.0,36750.0
693,1.01113585116174e-05,7836.0,36785.0
694,1.051186509246169e-05,8320.0,37015.0
695,1.0748093934263331e-05,8395.0,37245.0
696,1.0962037036272365e-05,8760.0,37413.0
697,1.1221188353289259e-05,8942.0,37621.0
698,1.1589858163001254e-05,8906.0,37919.0
699,1.1657352117801722e-05,9203.0,38006.0
700,1.1884029928263674e-05,9136.0,38123.0
701,1.2048307667306326e-05,9355.0,38219.0
702,1.226352424016065e-05,9390.0,38376.0
703,1.2406789710255984e-05,9901.0,38477.0
704,1.2613091987193266e-05,9901.0,38568.0
705,1.3176602836234916e-05,10201.0,39045.0
706,1.3586023712996251e-05,10602.0,39345.0
707,1.3754758599997422e-05,10821.0,39476.0
708,1.3768766779295632e-05,10922.0,39521.0
709,1.3794872931624116e-05,10832.0,39859.0
710,1.1735033839364526e-05,9361.0,23929.0
711,1.1370821177611053e-05,8991.0,20910.0
712,1.1253661859844202e-05,8956.0,16386.0
713,1.1594952046382422e-05,9223.0,14531.0
714,1.2065499523717765e-05,9539.0,13529.0
715,1.243416933342976e-05,9778.0,11575.0
716,1.2503573494498166e-05,9887.0,11488.0
717,1.2660210408469066e-05,9960.0,11027.0
718,1.2886888218931018e-05,10115.0,11028.0
719,1.3579656358769791e-05,10757.0,11489.0
720,1.3778954546057967e-05,10856.0,11531.0
721,1.410559981787533e-05,11197.0,11752.0
722,1.448000024639114e-05,11460.0,12068.0
723,1.4635363689516746e-05,11433.0,12114.0
724,1.4963919167602048e-05,11563.0,12261.0
725,1.5283560349770307e-05,11975.0,12491.0
726,1.61609817621764e-05,12849.0,13251.0
727,1.640676163531773e-05,12848.0,13444.0
728,1.6612427176832366e-05,13101.0,13641.0
729,1.6858207049973693e-05,13206.0,13809.0
730,1.7300101433289973e-05,13587.0,14080.0
731,1.7501946562268732e-05,13596.0,14192.0
732,1.7839416336271075e-05,14151.0,14467.0
733,1.794065726847178e-05,14294.0,14515.0
734,1.818006978738665e-05,14326.0,14678.0
735,1.8569115130623315e-05,14696.0,14916.0
736,1.953058561881867e-05,15432.0,15668.0
737,1.9915173814096815e-05,15589.0,16064.0
738,2.0159043480970206e-05,15721.0,16369.0
739,2.0477411192293174e-05,16108.0,16618.0
740,2.0791958491080262e-05,16119.0,17258.0
741,2.1290522327012027e-05,16849.0,17679.0
742,2.1478359276692577e-05,16602.0,17807.0
743,2.1962278197903486e-05,17362.0,18125.0
744,2.286134861467954e-05,17814.0,18797.0
745,2.345160235147232e-05,18308.0,19286.0
746,2.3571308610929755e-05,18521.0,19385.0
747,2.3703112843417465e-05,18397.0,19477.0
748,2.4142460285043157e-05,19034.0,20013.0
749,2.3961627425011712e-05,19026.0,19876.0
750,2.3600598440371467e-05,18476.0,19587.0
751,2.4663946596190176e-05,19348.0,20405.0
752,2.5678266124465144e-05,20154.0,21470.0
753,2.5643245676219617e-05,19973.0,21644.0
754,2.607367882192827e-05,20667.0,21904.0
755,2.699057783053841e-05,21294.0,22657.0
756,2.7245908735019428e-05,21317.0,22948.0
757,2.747577022259461e-05,21357.0,23135.0
758,2.75948397466294e-05,21640.0,23190.0
759,2.8169811833278676e-05,21998.0,23905.0
760,2.8523836728269815e-05,22703.0,24294.0
761,2.8807820726769902e-05,22733.0,24399.0
762,2.9093714931537925e-05,22818.0,24795.0
763,2.920578036592361e-05,23006.0,24976.0
764,2.9333127450452795e-05,23037.0,25123.0
765,2.976547080242938e-05,23199.0,25511.0
766,2.9923381187245574e-05,23327.0,25819.0
767,3.0395838870848856e-05,23789.0,26395.0
768,3.0297144880338735e-05,23919.0,26325.0
769,3.077405971190054e-05,24243.0,26673.0
770,3.0912231298614706e-05,24366.0,26793.0
771,3.1145913198725766e-05,24588.0,26978.0
772,3.10535865624421e-05,24246.0,26956.0
773,3.129236234593433e-05,24360.0,27271.0
774,3.134775832770452e-05,24801.0,27464.0
775,3.155215039837387e-05,24636.0,27634.0
776,3.16565750076878e-05,24934.0,27748.0
777,3.264669858990223e-05,25596.0,28764.0
778,3.3186650228305976e-05,25988.0,29539.0
779,3.327515645205376e-05,26128.0,29624.0
780,3.419842281489036e-05,26766.0,30445.0
781,3.470144379878065e-05,27241.0,31189.0
782,3.523439134753529e-05,27481.0,31876.0
783,3.511850550061373e-05,27689.0,31877.0
784,3.520191784098035e-05,27422.0,31937.0
785,3.509367281913054e-05,27404.0,31956.0
786,3.582528181975072e-05,28136.0,32690.0
787,3.6372237547803575e-05,28875.0,33503.0
788,3.626717620306699e-05,28764.0,33426.0
789,3.620795980876092e-05,28105.0,33340.0
790,3.643654782549081e-05,28439.0,33473.0
791,3.732797741719512e-05,29473.0,34330.0
792,3.7888304589123536e-05,29865.0,35147.0
793,3.8220043744322065e-05,30000.0,35646.0
794,3.8373496981179734e-05,29888.0,35873.0
795,3.842952969837258e-05,30270.0,36012.0
796,3.8667032011019514e-05,30154.0,36356.0
797,3.850211753655422e-05,30354.0,36374.0
798,3.9033154879040925e-05,30715.0,37024.0
799,3.90605345022147e-05,30596.0,37062.0
800,3.905607735425617e-05,30634.0,36899.0
801,3.910319577553198e-05,30856.0,36867.0
802,3.945913087679105e-05,30954.0,36943.0
803,3.9339424617333615e-05,30762.0,36842.0
804,3.964505762020366e-05,30959.0,37134.0
805,3.956610242779557e-05,30807.0,37053.0
806,3.955082077765207e-05,31192.0,37087.0
807,3.98341680407295e-05,31009.0,37611.0
808,4.005893564492352e-05,31344.0,38016.0
809,4.027860936573637e-05,31577.0,38322.0
810,4.061353219804813e-05,32280.0,38625.0
811,4.094399788240136e-05,31883.0,38966.0
812,4.088987537147646e-05,32386.0,39023.0
813,4.075743440356611e-05,32090.0,38941.0
814,4.074979357849435e-05,32091.0,38969.0
815,4.07822670850493e-05,32136.0,39198.0
816,4.0733875192928205e-05,31789.0,39176.0
817,4.091279784669171e-05,31958.0,39364.0
818,4.141199841804612e-05,32185.0,40239.0
819,4.159028433638698e-05,32784.0,40405.0
820,4.184179482833213e-05,32820.0,40547.0
821,4.1567361861171734e-05,32567.0,40397.0
822,4.218563195656093e-05,33153.0,41147.0
823,4.238938729180763e-05,33128.0,41510.0
824,4.292806545936609e-05,33936.0,42309.0
825,4.304522477713294e-05,34089.0,42603.0
826,4.3068783987770836e-05,33751.0,42673.0
827,4.2548571147469116e-05,33552.0,42110.0
828,4.2539020116129425e-05,33604.0,42099.0
829,4.311144526108812e-05,33858.0,42956.0
830,4.309680034636726e-05,33454.0,43013.0
831,4.301529821226858e-05,33726.0,42909.0
832,4.272112644700616e-05,33376.0,42672.0
833,4.278607346011605e-05,33690.0,42681.0
834,4.29032327778829e-05,33584.0,42694.0
835,4.2787983666383985e-05,33445.0,42652.0
836,4.2880310302667644e-05,33319.0,42864.0
837,4.3038220687483835e-05,33888.0,43078.0
838,4.304140436459707e-05,33916.0,43177.0
839,4.2921061369716984e-05,33712.0,43047.0
840,4.313564120714866e-05,34021.0,43139.0
841,4.297518388064189e-05,33853.0,43127.0
842,4.406718513047966e-05,34626.0,44612.0
843,4.3623380540895445e-05,34049.0,44354.0
844,4.372907862105467e-05,34082.0,44385.0
845,4.3317110802602755e-05,34113.0,44178.0
846,4.284019597104095e-05,33688.0,43812.0
847,4.4071005543015535e-05,34711.0,45569.0
848,4.411748722886869e-05,34239.0,45680.0
849,4.414996073542363e-05,34358.0,45838.0
850,4.3917552306157866e-05,34520.0,45571.0
851,4.382968281783273e-05,34462.0,45462.0
852,4.370106226245825e-05,34113.0,45452.0
853,4.423464654663554e-05,34540.0,46231.0
854,4.407991983893258e-05,34462.0,46024.0
855,4.4341618097640054e-05,34908.0,46202.0
856,4.421427101311087e-05,34862.0,46065.0
857,4.4666353163189484e-05,35217.0,46662.0
858,4.456702243725672e-05,34900.0,46606.0
859,4.482617375427361e-05,35349.0,46781.0
860,4.453582240154706e-05,35064.0,46683.0
861,4.454792037457734e-05,34654.0,46711.0
862,4.47262062929182e-05,35225.0,47034.0
863,4.5383317249088804e-05,35801.0,47868.0
864,4.5110157752773694e-05,35478.0,47645.0
865,4.5062402596075255e-05,35239.0,47362.0
866,4.488730035484762e-05,35137.0,47221.0
867,4.538650092620203e-05,35409.0,47896.0
868,4.4955431045070736e-05,35197.0,47664.0
869,4.4681634813332985e-05,34878.0,47351.0
870,4.460076941465695e-05,34834.0,47365.0
871,4.3695331643654434e-05,34505.0,46692.0
872,4.337760066775412e-05,34047.0,46120.0
873,4.316747797828096e-05,34454.0,45823.0
874,4.3450188505935754e-05,34535.0,46047.0
875,4.344127421001871e-05,34380.0,46081.0
876,4.339606599501085e-05,34127.0,45984.0
877,4.4081193309777874e-05,34753.0,46588.0
878,4.588761170382438e-05,35800.0,48548.0
879,4.614548954999598e-05,36266.0,48794.0
880,4.665296768184479e-05,36757.0,49568.0
881,4.661094314395016e-05,36622.0,49617.0
882,4.610346501210135e-05,36157.0,49284.0
883,4.5632917534766006e-05,35646.0,48749.0
884,4.5352753948801796e-05,35813.0,48500.0
885,4.518656600349121e-05,35407.0,48338.0
886,4.512225572580397e-05,35558.0,48307.0
887,4.5353390684224444e-05,35413.0,48523.0
888,4.552021536495768e-05,35956.0,48549.0
889,4.592454235833784e-05,36017.0,49013.0
890,4.6370257154189996e-05,36256.0,49639.0
891,4.676566985165312e-05,36851.0,50267.0
892,4.696433130351865e-05,36675.0,50408.0
893,4.717190705130122e-05,36914.0,50861.0
894,4.725786633335842e-05,37011.0,50980.0
895,4.699107419126978e-05,36983.0,50751.0
896,4.7119058011221614e-05,36945.0,50810.0
897,4.714134375101422e-05,36991.0,50962.0
898,4.706939264825523e-05,36769.0,50832.0
899,4.692867411985048e-05,36458.0,50625.0
900,4.662176764613514e-05,37045.0,50292.0
901,4.5888248439247024e-05,35897.0,49880.0
902,4.5953195452356914e-05,36218.0,49876.0
903,4.578700750704632e-05,35998.0,49661.0
904,4.623654271543435e-05,35876.0,50370.0
905,4.658420025619903e-05,37079.0,50949.0
906,4.7414503247329324e-05,36998.0,51813.0
907,4.72534091853999e-05,37136.0,51735.0
908,4.684780872117445e-05,36665.0,51298.0
909,4.683443727729888e-05,36872.0,51317.0
910,4.687646181519351e-05,37048.0,51607.0
911,4.658802066873491e-05,36398.0,51558.0
912,4.6610306408527514e-05,36801.0,51691.0
913,4.635815918115972e-05,36441.0,51290.0
914,4.6563187987251716e-05,36773.0,51378.0
915,4.7016543608175616e-05,36908.0,52071.0
916,4.718718870144473e-05,37384.0,52207.0
917,4.73088051671701e-05,37184.0,52550.0
918,4.7027368110360596e-05,36988.0,52523.0
919,4.70426497605041e-05,36790.0,52736.0
920,4.7068755912832583e-05,36599.0,53084.0
921,4.6900657761254055e-05,36808.0,52866.0
922,4.743997266423516e-05,37294.0,53704.0
923,4.784748333472856e-05,37168.0,54192.0
924,4.801176107377121e-05,37377.0,54550.0
925,4.788632419550996e-05,37568.0,54799.0
926,4.740113180345376e-05,37181.0,54365.0
927,4.7281425543996325e-05,37052.0,54163.0
928,4.714261722185951e-05,36936.0,54010.0
929,4.739922159718582e-05,37702.0,54146.0
930,4.7673017828923575e-05,37794.0,54867.0
931,4.7496005381428004e-05,36958.0,55219.0
932,4.7464805345718354e-05,37173.0,55189.0
933,4.712733557171601e-05,37197.0,54735.0
934,4.691848635308815e-05,36399.0,54400.0
935,4.708467429839873e-05,36903.0,54771.0
936,4.766665047469712e-05,37163.0,55708.0
937,4.766601373927447e-05,37186.0,55626.0
938,4.6666339125720354e-05,36718.0,54229.0
939,4.65256205973156e-05,36808.0,54090.0
940,4.6945229240839275e-05,36937.0,54551.0
941,4.7234943858143175e-05,37160.0,55254.0
942,4.710696003819134e-05,37038.0,55321.0
943,4.779654450091688e-05,37309.0,56294.0
944,4.690829858632581e-05,36905.0,55208.0
945,4.970611403343203e-05,38901.0,59843.0
946,5.0253706496907534e-05,39236.0,61116.0
947,5.077519280805456e-05,40303.0,62160.0
948,5.030146165360598e-05,39414.0,61608.0
949,5.007669404941196e-05,39051.0,61309.0
950,5.016201659604652e-05,39529.0,61561.0
951,5.07439927723449e-05,39704.0,62360.0
952,5.1208809630876436e-05,40496.0,63368.0
953,5.1290311764975115e-05,40128.0,63679.0
954,5.090253989258374e-05,39837.0,63488.0
955,5.119352798073293e-05,40214.0,63889.0
956,5.1158507532487405e-05,39972.0,64186.0
957,5.1784418452948356e-05,40448.0,65484.0
958,5.158321005939224e-05,40287.0,65304.0
959,5.11279442322004e-05,39952.0,64963.0
960,5.101078491443355e-05,40001.0,64979.0
961,5.1066180896203746e-05,40146.0,65173.0
962,5.1927047187621045e-05,40969.0,66891.0
963,5.192004309797194e-05,40545.0,67113.0
964,5.178187151125777e-05,40717.0,67089.0
965,5.183726749302797e-05,40576.0,67493.0
966,5.20983290163128e-05,41169.0,68252.0
967,5.1973528873474195e-05,40525.0,68422.0
968,5.069878455733704e-05,39877.0,67537.0
969,4.8405900300389044e-05,37952.0,65016.0
970,4.835177778946414e-05,37883.0,64902.0
971,4.791306708326109e-05,37645.0,64418.0
972,4.904900307726143e-05,38550.0,66594.0
973,4.936928099485233e-05,38589.0,68101.0
974,4.958959145108783e-05,38937.0,68492.0
975,4.9677460939412967e-05,39211.0,68653.0
976,4.977169778196456e-05,39114.0,68888.0
977,4.989586118938052e-05,39065.0,69290.0
978,4.921137061003614e-05,38699.0,68949.0
979,4.937628508450144e-05,39054.0,69657.0
980,4.836833291045293e-05,37824.0,68490.0
981,4.849695346582741e-05,38046.0,68834.0
982,4.8109818328858686e-05,37743.0,68331.0
983,4.8467026900963054e-05,38147.0,69194.0
984,4.854025147456733e-05,38277.0,69975.0
985,4.8516692263929436e-05,38106.0,69894.0
986,4.8242896032191685e-05,37621.0,69686.0
987,4.772013625019937e-05,37481.0,69210.0
988,4.8182406167040316e-05,37752.0,69947.0
989,4.821806335070849e-05,37610.0,70017.0
990,4.844092074863457e-05,37967.0,70270.0
991,5.0282359590926606e-05,39760.0,74010.0
992,5.089617253835728e-05,39861.0,75487.0
993,5.184809199521295e-05,40768.0,78119.0
994,5.281911351474799e-05,41332.0,80412.0
995,5.233710479980503e-05,40863.0,80070.0
996,5.2054394272150234e-05,40547.0,79737.0
997,5.103943800845262e-05,40297.0,78657.0
998,5.112221361339659e-05,40526.0,78835.0
999,5.169463875835528e-05,40237.0,81308.0
1000,5.120944636629908e-05,40184.0,80612.0
1001,5.122154433932935e-05,40140.0,80644.0
1002,5.137117716365115e-05,40442.0,83013.0
1003,5.192322677508517e-05,40575.0,83933.0
1004,5.220912097985319e-05,40755.0,85441.0
1005,5.160867947629808e-05,40319.0,84977.0
1006,5.084778064623619e-05,39853.0,83924.0
1007,5.096876037653892e-05,39760.0,84261.0
1008,5.073316827015992e-05,39803.0,84081.0
1009,5.213334946455833e-05,41409.0,86584.0
1010,5.2446623292500124e-05,41015.0,87592.0
1011,5.229189658479717e-05,40846.0,87263.0
1012,5.269112969479616e-05,40890.0,88435.0
1013,5.251348051187795e-05,41186.0,88630.0
1014,5.204102282827467e-05,40498.0,88231.0
1015,5.179778989682392e-05,40619.0,88122.0
1016,5.148642627515006e-05,40616.0,87869.0
1017,5.136544654484733e-05,40206.0,87967.0
1018,5.14176588495043e-05,40640.0,88458.0
1019,5.1403013934783444e-05,40148.0,88504.0
1020,5.0929919515757515e-05,40087.0,88097.0
1021,5.06580334902877e-05,39631.0,88121.0
1022,5.0793658135311284e-05,39571.0,88391.0
1023,5.050585372427533e-05,39728.0,87977.0
1024,4.9890767305999356e-05,39195.0,87444.0
1025,4.983791826591974e-05,39069.0,87443.0
1026,4.947243213332098e-05,38445.0,86856.0
1027,4.926804006265163e-05,38460.0,87090.0
1028,4.958449756770666e-05,38773.0,88614.0
1029,4.8970047884853337e-05,38071.0,87864.0
1030,4.938392590957319e-05,38704.0,88886.0
1031,4.9850016238950016e-05,39236.0,90083.0
1032,4.9203729784964396e-05,38556.0,89053.0
1033,4.9261672708425173e-05,38846.0,89309.0
1034,4.859373725006959e-05,38029.0,88670.0
1035,4.8402079887853164e-05,38102.0,88409.0
1036,4.595064851066633e-05,36161.0,84529.0
1037,4.5235594631034946e-05,35705.0,83240.0
1038,4.436135689574208e-05,34963.0,81902.0
1039,4.4264573111499896e-05,34452.0,82030.0
1040,4.430723438481718e-05,34855.0,82337.0
1041,4.38653400015009e-05,34454.0,81828.0
1042,4.3405617026350534e-05,34240.0,81927.0
1043,4.325025358322493e-05,34090.0,82375.0
1044,4.2738955038840244e-05,33489.0,81567.0
1045,4.281345308328982e-05,33863.0,81887.0
1046,4.262752633987721e-05,33268.0,81928.0
1047,4.221237484431206e-05,32964.0,81370.0
1048,4.1994611329767154e-05,32974.0,81366.0
1049,4.157372921539819e-05,32641.0,81079.0
1050,4.126427579999227e-05,32598.0,80541.0
1051,4.114647974680277e-05,32441.0,80504.0
1052,4.1475671960310716e-05,32523.0,81505.0
1053,4.0565140305927035e-05,31839.0,79791.0
1054,4.038494418131824e-05,31666.0,79802.0
1055,4.0163996989660095e-05,31593.0,79722.0
1056,3.967180050795479e-05,31228.0,78994.0
1057,3.9985074335896594e-05,31482.0,79246.0
1058,4.053266679937209e-05,31773.0,81180.0
1059,4.0188829671143286e-05,31717.0,80449.0
1060,4.0249319536294655e-05,31432.0,80582.0
1061,3.9985074335896594e-05,31787.0,80452.0
1062,3.9589661638433464e-05,31231.0,79915.0
1063,3.8474101177957795e-05,30095.0,77109.0
1064,3.9057987560524116e-05,30752.0,78611.0
1065,3.8586166612343476e-05,30214.0,77517.0
1066,3.867212589440068e-05,30418.0,78095.0
1067,3.871478716771795e-05,30185.0,78240.0
1068,3.835948880188153e-05,29737.0,77495.0
1069,3.8153186524944245e-05,29878.0,77219.0
1070,3.8162737556283936e-05,29611.0,78362.0
1071,3.806850071373233e-05,30103.0,78131.0
1072,3.792396177279171e-05,29986.0,78138.0
1073,3.863455850446457e-05,30454.0,80267.0
1074,3.796152916272782e-05,29623.0,79165.0
1075,3.7974900606603385e-05,29580.0,79580.0
1076,3.772657379177147e-05,29488.0,79541.0
1077,3.751390416060773e-05,29516.0,79205.0
1078,3.7929055656172876e-05,29581.0,80093.0
1079,3.745850817883753e-05,29436.0,79801.0
1080,3.71032098130011e-05,29178.0,79200.0
1081,3.686379729408623e-05,28489.0,79198.0
1082,3.520637498893887e-05,27617.0,76215.0
1083,3.423216979229059e-05,26792.0,74153.0
1084,3.313316445280371e-05,26234.0,72078.0
1085,3.255819236615444e-05,25708.0,70935.0
1086,3.2337881909918946e-05,25188.0,70359.0
1087,3.233151455569249e-05,25424.0,70797.0
1088,3.2633963881449304e-05,25555.0,72224.0
1089,3.2367808474783306e-05,25467.0,71828.0
1090,3.1268803135296426e-05,24673.0,69111.0
