pos	n_partitions	T_obs	null_q95	empirical_p	licensed	shuffleable_frac	enough_pooled_depth	top	feasible_0.005	feasible_0.01	feasible_0.02	feasible_0.05	feasible_0.1	per_cluster	sample
9465	9	2.8234799682645245e-06	2.8651057161225054e-06	0.065	False	1.0	True	sub7	False	True	True	True	True	"{""sub1"": {""vaf"": 0.01473, ""n"": 1085, ""pooled_depth"": 16099.0, ""callable"": true}, ""sub2"": {""vaf"": 0.01248, ""n"": 951, ""pooled_depth"": 14116.0, ""callable"": true}, ""sub3"": {""vaf"": 0.01377, ""n"": 774, ""pooled_depth"": 3951.0, ""callable"": true}, ""sub4"": {""vaf"": 0.0135, ""n"": 854, ""pooled_depth"": 14275.0, ""callable"": true}, ""sub5"": {""vaf"": 0.01454, ""n"": 632, ""pooled_depth"": 11300.0, ""callable"": true}, ""sub6"": {""vaf"": 0.01377, ""n"": 410, ""pooled_depth"": 6635.0, ""callable"": true}, ""sub7"": {""vaf"": 0.01827, ""n"": 358, ""pooled_depth"": 1607.0, ""callable"": true}, ""sub8"": {""vaf"": 0.01182, ""n"": 320, ""pooled_depth"": 4909.0, ""callable"": true}, ""sub9"": {""vaf"": 0.01659, ""n"": 216, ""pooled_depth"": 881.0, ""callable"": true}}"	cll9_2
9553	9	0.0029782169433072267	0.00016882525997428044	0.0	True	1.0	True	sub3	False	True	True	True	True	"{""sub1"": {""vaf"": 0.10339, ""n"": 1095, ""pooled_depth"": 24473.0, ""callable"": true}, ""sub2"": {""vaf"": 0.14276, ""n"": 957, ""pooled_depth"": 21111.0, ""callable"": true}, ""sub3"": {""vaf"": 0.33211, ""n"": 823, ""pooled_depth"": 5972.0, ""callable"": true}, ""sub4"": {""vaf"": 0.15442, ""n"": 858, ""pooled_depth"": 21277.0, ""callable"": true}, ""sub5"": {""vaf"": 0.10545, ""n"": 640, ""pooled_depth"": 17394.0, ""callable"": true}, ""sub6"": {""vaf"": 0.11598, ""n"": 409, ""pooled_depth"": 9960.0, ""callable"": true}, ""sub7"": {""vaf"": 0.03369, ""n"": 381, ""pooled_depth"": 2558.0, ""callable"": true}, ""sub8"": {""vaf"": 0.11469, ""n"": 326, ""pooled_depth"": 7186.0, ""callable"": true}, ""sub9"": {""vaf"": 0.02563, ""n"": 230, ""pooled_depth"": 1415.0, ""callable"": true}}"	cll9_2
9718	9	2.853029152691975e-06	3.00378840675965e-06	0.065	False	1.0	True	sub7	False	True	True	True	True	"{""sub1"": {""vaf"": 0.00866, ""n"": 1084, ""pooled_depth"": 12131.0, ""callable"": true}, ""sub2"": {""vaf"": 0.01027, ""n"": 947, ""pooled_depth"": 10485.0, ""callable"": true}, ""sub3"": {""vaf"": 0.0116, ""n"": 710, ""pooled_depth"": 2891.0, ""callable"": true}, ""sub4"": {""vaf"": 0.01033, ""n"": 852, ""pooled_depth"": 10713.0, ""callable"": true}, ""sub5"": {""vaf"": 0.01081, ""n"": 631, ""pooled_depth"": 8529.0, ""callable"": true}, ""sub6"": {""vaf"": 0.00974, ""n"": 405, ""pooled_depth"": 4842.0, ""callable"": true}, ""sub7"": {""vaf"": 0.01613, ""n"": 326, ""pooled_depth"": 1093.0, ""callable"": true}, ""sub8"": {""vaf"": 0.01017, ""n"": 321, ""pooled_depth"": 3812.0, ""callable"": true}, ""sub9"": {""vaf"": 0.01, ""n"": 204, ""pooled_depth"": 592.0, ""callable"": false}}"	cll9_2
9829	9	4.86670701739527e-07	9.281334160210226e-07	0.455	False	1.0	True	sub7	False	True	True	True	True	"{""sub1"": {""vaf"": 0.00612, ""n"": 1100, ""pooled_depth"": 25642.0, ""callable"": false}, ""sub2"": {""vaf"": 0.00563, ""n"": 954, ""pooled_depth"": 22036.0, ""callable"": false}, ""sub3"": {""vaf"": 0.00591, ""n"": 828, ""pooled_depth"": 6384.0, ""callable"": false}, ""sub4"": {""vaf"": 0.00559, ""n"": 857, ""pooled_depth"": 22040.0, ""callable"": false}, ""sub5"": {""vaf"": 0.0057, ""n"": 644, ""pooled_depth"": 18011.0, ""callable"": false}, ""sub6"": {""vaf"": 0.00448, ""n"": 412, ""pooled_depth"": 10518.0, ""callable"": false}, ""sub7"": {""vaf"": 0.00647, ""n"": 379, ""pooled_depth"": 2661.0, ""callable"": false}, ""sub8"": {""vaf"": 0.00523, ""n"": 326, ""pooled_depth"": 7801.0, ""callable"": false}, ""sub9"": {""vaf"": 0.00536, ""n"": 236, ""pooled_depth"": 1338.0, ""callable"": false}}"	cll9_2
9899	9	3.060488286235005e-07	6.587608624039727e-07	0.43	False	1.0	True	sub9	False	True	True	True	True	"{""sub1"": {""vaf"": 0.00471, ""n"": 1103, ""pooled_depth"": 25927.0, ""callable"": false}, ""sub2"": {""vaf"": 0.00491, ""n"": 959, ""pooled_depth"": 22198.0, ""callable"": false}, ""sub3"": {""vaf"": 0.00556, ""n"": 825, ""pooled_depth"": 6531.0, ""callable"": false}, ""sub4"": {""vaf"": 0.00551, ""n"": 858, ""pooled_depth"": 22627.0, ""callable"": false}, ""sub5"": {""vaf"": 0.0056, ""n"": 644, ""pooled_depth"": 18256.0, ""callable"": false}, ""sub6"": {""vaf"": 0.00567, ""n"": 411, ""pooled_depth"": 10706.0, ""callable"": false}, ""sub7"": {""vaf"": 0.00593, ""n"": 380, ""pooled_depth"": 2747.0, ""callable"": false}, ""sub8"": {""vaf"": 0.00543, ""n"": 332, ""pooled_depth"": 7934.0, ""callable"": false}, ""sub9"": {""vaf"": 0.00596, ""n"": 232, ""pooled_depth"": 1524.0, ""callable"": false}}"	cll9_2
10003	9	9.747408546342489e-07	1.1673471064431854e-06	0.14	False	1.0	True	sub7	False	True	True	True	True	"{""sub1"": {""vaf"": 0.00532, ""n"": 1090, ""pooled_depth"": 13964.0, ""callable"": false}, ""sub2"": {""vaf"": 0.00533, ""n"": 946, ""pooled_depth"": 12448.0, ""callable"": false}, ""sub3"": {""vaf"": 0.00592, ""n"": 739, ""pooled_depth"": 3620.0, ""callable"": false}, ""sub4"": {""vaf"": 0.00448, ""n"": 853, ""pooled_depth"": 12642.0, ""callable"": false}, ""sub5"": {""vaf"": 0.00481, ""n"": 635, ""pooled_depth"": 10003.0, ""callable"": false}, ""sub6"": {""vaf"": 0.0049, ""n"": 408, ""pooled_depth"": 5918.0, ""callable"": false}, ""sub7"": {""vaf"": 0.00785, ""n"": 344, ""pooled_depth"": 1467.0, ""callable"": true}, ""sub8"": {""vaf"": 0.00402, ""n"": 324, ""pooled_depth"": 4806.0, ""callable"": false}, ""sub9"": {""vaf"": 0.00559, ""n"": 207, ""pooled_depth"": 704.0, ""callable"": false}}"	cll9_2
10277	9	1.1371752528472785e-06	1.0752210658824912e-06	0.025	True	1.0	True	sub7	False	True	True	True	True	"{""sub1"": {""vaf"": 0.00691, ""n"": 1092, ""pooled_depth"": 22126.0, ""callable"": false}, ""sub2"": {""vaf"": 0.00532, ""n"": 955, ""pooled_depth"": 19261.0, ""callable"": false}, ""sub3"": {""vaf"": 0.00643, ""n"": 810, ""pooled_depth"": 5596.0, ""callable"": false}, ""sub4"": {""vaf"": 0.00676, ""n"": 857, ""pooled_depth"": 19564.0, ""callable"": false}, ""sub5"": {""vaf"": 0.00567, ""n"": 635, ""pooled_depth"": 15638.0, ""callable"": false}, ""sub6"": {""vaf"": 0.006, ""n"": 407, ""pooled_depth"": 8995.0, ""callable"": false}, ""sub7"": {""vaf"": 0.00849, ""n"": 379, ""pooled_depth"": 2413.0, ""callable"": true}, ""sub8"": {""vaf"": 0.00475, ""n"": 326, ""pooled_depth"": 7094.0, ""callable"": false}, ""sub9"": {""vaf"": 0.00643, ""n"": 218, ""pooled_depth"": 1242.0, ""callable"": false}}"	cll9_2
10413	9	1.1635460594208763e-06	1.5000143903234592e-06	0.115	False	1.0	True	sub1	False	True	True	True	True	"{""sub1"": {""vaf"": 0.0079, ""n"": 1089, ""pooled_depth"": 13484.0, ""callable"": true}, ""sub2"": {""vaf"": 0.00665, ""n"": 950, ""pooled_depth"": 11877.0, ""callable"": false}, ""sub3"": {""vaf"": 0.00726, ""n"": 748, ""pooled_depth"": 3561.0, ""callable"": false}, ""sub4"": {""vaf"": 0.00718, ""n"": 854, ""pooled_depth"": 12002.0, ""callable"": false}, ""sub5"": {""vaf"": 0.00617, ""n"": 632, ""pooled_depth"": 9512.0, ""callable"": false}, ""sub6"": {""vaf"": 0.00614, ""n"": 407, ""pooled_depth"": 5512.0, ""callable"": false}, ""sub7"": {""vaf"": 0.00715, ""n"": 359, ""pooled_depth"": 1569.0, ""callable"": false}, ""sub8"": {""vaf"": 0.00561, ""n"": 320, ""pooled_depth"": 4761.0, ""callable"": false}, ""sub9"": {""vaf"": 0.00732, ""n"": 206, ""pooled_depth"": 771.0, ""callable"": true}}"	cll9_2
10743	9	5.004073867378838e-07	1.0732068467331784e-06	0.485	False	1.0	True	sub4	False	True	True	True	True	"{""sub1"": {""vaf"": 0.00547, ""n"": 1090, ""pooled_depth"": 16748.0, ""callable"": false}, ""sub2"": {""vaf"": 0.00529, ""n"": 952, ""pooled_depth"": 14784.0, ""callable"": false}, ""sub3"": {""vaf"": 0.00525, ""n"": 762, ""pooled_depth"": 4259.0, ""callable"": false}, ""sub4"": {""vaf"": 0.0061, ""n"": 855, ""pooled_depth"": 14837.0, ""callable"": false}, ""sub5"": {""vaf"": 0.00593, ""n"": 637, ""pooled_depth"": 11972.0, ""callable"": false}, ""sub6"": {""vaf"": 0.00531, ""n"": 408, ""pooled_depth"": 6991.0, ""callable"": false}, ""sub7"": {""vaf"": 0.0041, ""n"": 361, ""pooled_depth"": 1766.0, ""callable"": false}, ""sub8"": {""vaf"": 0.00484, ""n"": 326, ""pooled_depth"": 5732.0, ""callable"": false}, ""sub9"": {""vaf"": 0.00491, ""n"": 223, ""pooled_depth"": 919.0, ""callable"": false}}"	cll9_2
11055	9	8.375371877099288e-07	1.1556203960935053e-06	0.17	False	1.0	True	sub6	False	True	True	True	True	"{""sub1"": {""vaf"": 0.00687, ""n"": 1091, ""pooled_depth"": 18498.0, ""callable"": false}, ""sub2"": {""vaf"": 0.00691, ""n"": 951, ""pooled_depth"": 16627.0, ""callable"": false}, ""sub3"": {""vaf"": 0.00722, ""n"": 793, ""pooled_depth"": 4671.0, ""callable"": false}, ""sub4"": {""vaf"": 0.0074, ""n"": 858, ""pooled_depth"": 16478.0, ""callable"": false}, ""sub5"": {""vaf"": 0.00802, ""n"": 635, ""pooled_depth"": 13179.0, ""callable"": true}, ""sub6"": {""vaf"": 0.00837, ""n"": 410, ""pooled_depth"": 7688.0, ""callable"": true}, ""sub7"": {""vaf"": 0.00704, ""n"": 371, ""pooled_depth"": 1901.0, ""callable"": false}, ""sub8"": {""vaf"": 0.0061, ""n"": 326, ""pooled_depth"": 6384.0, ""callable"": false}, ""sub9"": {""vaf"": 0.00794, ""n"": 218, ""pooled_depth"": 1005.0, ""callable"": true}}"	cll9_2
11109	9	5.267459431419373e-07	1.0074563684792534e-06	0.485	False	1.0	True	sub9	False	True	True	True	True	"{""sub1"": {""vaf"": 0.00592, ""n"": 1088, ""pooled_depth"": 15926.0, ""callable"": false}, ""sub2"": {""vaf"": 0.00538, ""n"": 947, ""pooled_depth"": 14355.0, ""callable"": false}, ""sub3"": {""vaf"": 0.00599, ""n"": 782, ""pooled_depth"": 4028.0, ""callable"": false}, ""sub4"": {""vaf"": 0.00582, ""n"": 855, ""pooled_depth"": 13995.0, ""callable"": false}, ""sub5"": {""vaf"": 0.00575, ""n"": 633, ""pooled_depth"": 11232.0, ""callable"": false}, ""sub6"": {""vaf"": 0.00513, ""n"": 411, ""pooled_depth"": 6550.0, ""callable"": false}, ""sub7"": {""vaf"": 0.00603, ""n"": 366, ""pooled_depth"": 1672.0, ""callable"": false}, ""sub8"": {""vaf"": 0.00475, ""n"": 317, ""pooled_depth"": 5323.0, ""callable"": false}, ""sub9"": {""vaf"": 0.00762, ""n"": 214, ""pooled_depth"": 831.0, ""callable"": true}}"	cll9_2
11243	9	4.7059599414733754e-07	8.260228284199499e-07	0.38	False	1.0	True	sub5	False	True	True	True	True	"{""sub1"": {""vaf"": 0.00557, ""n"": 1091, ""pooled_depth"": 21869.0, ""callable"": false}, ""sub2"": {""vaf"": 0.00564, ""n"": 955, ""pooled_depth"": 19394.0, ""callable"": false}, ""sub3"": {""vaf"": 0.00503, ""n"": 797, ""pooled_depth"": 5519.0, ""callable"": false}, ""sub4"": {""vaf"": 0.00572, ""n"": 857, ""pooled_depth"": 19251.0, ""callable"": false}, ""sub5"": {""vaf"": 0.00645, ""n"": 639, ""pooled_depth"": 15667.0, ""callable"": false}, ""sub6"": {""vaf"": 0.00509, ""n"": 411, ""pooled_depth"": 9137.0, ""callable"": false}, ""sub7"": {""vaf"": 0.006, ""n"": 376, ""pooled_depth"": 2238.0, ""callable"": false}, ""sub8"": {""vaf"": 0.00496, ""n"": 330, ""pooled_depth"": 7083.0, ""callable"": false}, ""sub9"": {""vaf"": 0.00545, ""n"": 223, ""pooled_depth"": 1186.0, ""callable"": false}}"	cll9_2
11266	9	1.57921440140758e-07	9.696496230020665e-07	0.985	False	1.0	True	sub7	False	True	True	True	True	"{""sub1"": {""vaf"": 0.00575, ""n"": 1092, ""pooled_depth"": 21811.0, ""callable"": false}, ""sub2"": {""vaf"": 0.00586, ""n"": 954, ""pooled_depth"": 19765.0, ""callable"": false}, ""sub3"": {""vaf"": 0.00605, ""n"": 799, ""pooled_depth"": 5560.0, ""callable"": false}, ""sub4"": {""vaf"": 0.00608, ""n"": 859, ""pooled_depth"": 19328.0, ""callable"": false}, ""sub5"": {""vaf"": 0.00609, ""n"": 637, ""pooled_depth"": 15649.0, ""callable"": false}, ""sub6"": {""vaf"": 0.00576, ""n"": 409, ""pooled_depth"": 9089.0, ""callable"": false}, ""sub7"": {""vaf"": 0.00667, ""n"": 379, ""pooled_depth"": 2224.0, ""callable"": false}, ""sub8"": {""vaf"": 0.00587, ""n"": 328, ""pooled_depth"": 7108.0, ""callable"": false}, ""sub9"": {""vaf"": 0.00623, ""n"": 226, ""pooled_depth"": 1201.0, ""callable"": false}}"	cll9_2
11443	9	2.9098100234339135e-07	5.944458515170207e-07	0.52	False	1.0	True	sub6	False	True	True	True	True	"{""sub1"": {""vaf"": 0.00491, ""n"": 1098, ""pooled_depth"": 25392.0, ""callable"": false}, ""sub2"": {""vaf"": 0.00497, ""n"": 955, ""pooled_depth"": 22010.0, ""callable"": false}, ""sub3"": {""vaf"": 0.00481, ""n"": 841, ""pooled_depth"": 6239.0, ""callable"": false}, ""sub4"": {""vaf"": 0.00499, ""n"": 858, ""pooled_depth"": 22257.0, ""callable"": false}, ""sub5"": {""vaf"": 0.0054, ""n"": 637, ""pooled_depth"": 18190.0, ""callable"": false}, ""sub6"": {""vaf"": 0.00542, ""n"": 409, ""pooled_depth"": 10541.0, ""callable"": false}, ""sub7"": {""vaf"": 0.00506, ""n"": 387, ""pooled_depth"": 2742.0, ""callable"": false}, ""sub8"": {""vaf"": 0.00398, ""n"": 328, ""pooled_depth"": 8055.0, ""callable"": false}, ""sub9"": {""vaf"": 0.00449, ""n"": 236, ""pooled_depth"": 1467.0, ""callable"": false}}"	cll9_2
11500	9	1.2013019583853813e-06	9.64659599233155e-07	0.015	True	1.0	True	sub4	False	True	True	True	True	"{""sub1"": {""vaf"": 0.00786, ""n"": 1091, ""pooled_depth"": 21405.0, ""callable"": true}, ""sub2"": {""vaf"": 0.00713, ""n"": 953, ""pooled_depth"": 18177.0, ""callable"": false}, ""sub3"": {""vaf"": 0.00767, ""n"": 804, ""pooled_depth"": 5466.0, ""callable"": false}, ""sub4"": {""vaf"": 0.00828, ""n"": 854, ""pooled_depth"": 18609.0, ""callable"": true}, ""sub5"": {""vaf"": 0.00787, ""n"": 632, ""pooled_depth"": 15280.0, ""callable"": true}, ""sub6"": {""vaf"": 0.0067, ""n"": 411, ""pooled_depth"": 8804.0, ""callable"": false}, ""sub7"": {""vaf"": 0.00688, ""n"": 374, ""pooled_depth"": 2239.0, ""callable"": false}, ""sub8"": {""vaf"": 0.00522, ""n"": 327, ""pooled_depth"": 7008.0, ""callable"": false}, ""sub9"": {""vaf"": 0.00792, ""n"": 222, ""pooled_depth"": 1152.0, ""callable"": true}}"	cll9_2
11550	9	3.761876620819308e-07	1.3445444777182785e-06	0.875	False	1.0	True	sub7	False	True	True	True	True	"{""sub1"": {""vaf"": 0.0085, ""n"": 1087, ""pooled_depth"": 18055.0, ""callable"": true}, ""sub2"": {""vaf"": 0.00853, ""n"": 953, ""pooled_depth"": 15630.0, ""callable"": true}, ""sub3"": {""vaf"": 0.0088, ""n"": 778, ""pooled_depth"": 4423.0, ""callable"": true}, ""sub4"": {""vaf"": 0.00799, ""n"": 858, ""pooled_depth"": 16008.0, ""callable"": false}, ""sub5"": {""vaf"": 0.00876, ""n"": 637, ""pooled_depth"": 12709.0, ""callable"": true}, ""sub6"": {""vaf"": 0.0087, ""n"": 409, ""pooled_depth"": 7457.0, ""callable"": true}, ""sub7"": {""vaf"": 0.00888, ""n"": 370, ""pooled_depth"": 1832.0, ""callable"": true}, ""sub8"": {""vaf"": 0.00803, ""n"": 328, ""pooled_depth"": 5927.0, ""callable"": false}, ""sub9"": {""vaf"": 0.00883, ""n"": 215, ""pooled_depth"": 985.0, ""callable"": true}}"	cll9_2
11633	9	1.0545492306775314e-06	1.7371530240896088e-06	0.225	False	1.0	True	sub7	False	True	True	True	True	"{""sub1"": {""vaf"": 0.00789, ""n"": 1088, ""pooled_depth"": 18090.0, ""callable"": false}, ""sub2"": {""vaf"": 0.00879, ""n"": 952, ""pooled_depth"": 15893.0, ""callable"": true}, ""sub3"": {""vaf"": 0.01042, ""n"": 794, ""pooled_depth"": 4556.0, ""callable"": true}, ""sub4"": {""vaf"": 0.00891, ""n"": 858, ""pooled_depth"": 15854.0, ""callable"": true}, ""sub5"": {""vaf"": 0.00887, ""n"": 637, ""pooled_depth"": 13019.0, ""callable"": true}, ""sub6"": {""vaf"": 0.00874, ""n"": 408, ""pooled_depth"": 7314.0, ""callable"": true}, ""sub7"": {""vaf"": 0.01046, ""n"": 375, ""pooled_depth"": 1849.0, ""callable"": true}, ""sub8"": {""vaf"": 0.0081, ""n"": 321, ""pooled_depth"": 5798.0, ""callable"": false}, ""sub9"": {""vaf"": 0.00959, ""n"": 219, ""pooled_depth"": 952.0, ""callable"": true}}"	cll9_2
11726	9	8.85021800740618e-07	1.951862541382224e-06	0.395	False	1.0	True	sub3	False	True	True	True	True	"{""sub1"": {""vaf"": 0.00807, ""n"": 1090, ""pooled_depth"": 16043.0, ""callable"": true}, ""sub2"": {""vaf"": 0.00725, ""n"": 951, ""pooled_depth"": 14430.0, ""callable"": false}, ""sub3"": {""vaf"": 0.00933, ""n"": 760, ""pooled_depth"": 3862.0, ""callable"": true}, ""sub4"": {""vaf"": 0.00784, ""n"": 854, ""pooled_depth"": 14276.0, ""callable"": false}, ""sub5"": {""vaf"": 0.00745, ""n"": 629, ""pooled_depth"": 11544.0, ""callable"": false}, ""sub6"": {""vaf"": 0.00671, ""n"": 409, ""pooled_depth"": 6569.0, ""callable"": false}, ""sub7"": {""vaf"": 0.00841, ""n"": 353, ""pooled_depth"": 1603.0, ""callable"": true}, ""sub8"": {""vaf"": 0.00751, ""n"": 322, ""pooled_depth"": 5050.0, ""callable"": false}, ""sub9"": {""vaf"": 0.00907, ""n"": 215, ""pooled_depth"": 852.0, ""callable"": true}}"	cll9_2
11838	9	9.08014086582409e-07	1.1178779734944963e-06	0.13	False	1.0	True	sub5	False	True	True	True	True	"{""sub1"": {""vaf"": 0.00862, ""n"": 1092, ""pooled_depth"": 26326.0, ""callable"": true}, ""sub2"": {""vaf"": 0.00824, ""n"": 955, ""pooled_depth"": 23272.0, ""callable"": true}, ""sub3"": {""vaf"": 0.00614, ""n"": 819, ""pooled_depth"": 6697.0, ""callable"": false}, ""sub4"": {""vaf"": 0.00805, ""n"": 857, ""pooled_depth"": 23306.0, ""callable"": true}, ""sub5"": {""vaf"": 0.00876, ""n"": 639, ""pooled_depth"": 18765.0, ""callable"": true}, ""sub6"": {""vaf"": 0.0087, ""n"": 411, ""pooled_depth"": 11111.0, ""callable"": true}, ""sub7"": {""vaf"": 0.0075, ""n"": 383, ""pooled_depth"": 2801.0, ""callable"": false}, ""sub8"": {""vaf"": 0.00733, ""n"": 326, ""pooled_depth"": 8151.0, ""callable"": false}, ""sub9"": {""vaf"": 0.00751, ""n"": 232, ""pooled_depth"": 1460.0, ""callable"": false}}"	cll9_2
11988	9	9.322910973248855e-07	8.901544889252626e-07	0.045	True	1.0	True	sub3	False	True	True	True	True	"{""sub1"": {""vaf"": 0.00548, ""n"": 1091, ""pooled_depth"": 20185.0, ""callable"": false}, ""sub2"": {""vaf"": 0.00593, ""n"": 954, ""pooled_depth"": 17678.0, ""callable"": false}, ""sub3"": {""vaf"": 0.00719, ""n"": 785, ""pooled_depth"": 4982.0, ""callable"": true}, ""sub4"": {""vaf"": 0.00605, ""n"": 856, ""pooled_depth"": 17910.0, ""callable"": false}, ""sub5"": {""vaf"": 0.00699, ""n"": 639, ""pooled_depth"": 14399.0, ""callable"": false}, ""sub6"": {""vaf"": 0.00566, ""n"": 410, ""pooled_depth"": 8440.0, ""callable"": false}, ""sub7"": {""vaf"": 0.00614, ""n"": 379, ""pooled_depth"": 2103.0, ""callable"": false}, ""sub8"": {""vaf"": 0.00466, ""n"": 326, ""pooled_depth"": 6819.0, ""callable"": false}, ""sub9"": {""vaf"": 0.00635, ""n"": 231, ""pooled_depth"": 1118.0, ""callable"": false}}"	cll9_2
12033	9	2.7487454443428877e-07	8.370560927632516e-07	0.765	False	1.0	True	sub9	False	True	True	True	True	"{""sub1"": {""vaf"": 0.00707, ""n"": 1092, ""pooled_depth"": 24045.0, ""callable"": false}, ""sub2"": {""vaf"": 0.00654, ""n"": 953, ""pooled_depth"": 21008.0, ""callable"": false}, ""sub3"": {""vaf"": 0.00661, ""n"": 812, ""pooled_depth"": 5897.0, ""callable"": false}, ""sub4"": {""vaf"": 0.00711, ""n"": 856, ""pooled_depth"": 21214.0, ""callable"": false}, ""sub5"": {""vaf"": 0.00737, ""n"": 637, ""pooled_depth"": 17260.0, ""callable"": false}, ""sub6"": {""vaf"": 0.00725, ""n"": 412, ""pooled_depth"": 9930.0, ""callable"": false}, ""sub7"": {""vaf"": 0.00731, ""n"": 380, ""pooled_depth"": 2540.0, ""callable"": false}, ""sub8"": {""vaf"": 0.00704, ""n"": 330, ""pooled_depth"": 7710.0, ""callable"": false}, ""sub9"": {""vaf"": 0.00768, ""n"": 228, ""pooled_depth"": 1332.0, ""callable"": true}}"	cll9_2
12082	9	1.4497036559233876e-06	2.1671730990336786e-06	0.235	False	1.0	True	sub9	False	True	True	True	True	"{""sub1"": {""vaf"": 0.0134, ""n"": 1091, ""pooled_depth"": 19660.0, ""callable"": true}, ""sub2"": {""vaf"": 0.0124, ""n"": 947, ""pooled_depth"": 17249.0, ""callable"": true}, ""sub3"": {""vaf"": 0.01283, ""n"": 790, ""pooled_depth"": 4817.0, ""callable"": true}, ""sub4"": {""vaf"": 0.01364, ""n"": 857, ""pooled_depth"": 17367.0, ""callable"": true}, ""sub5"": {""vaf"": 0.01365, ""n"": 630, ""pooled_depth"": 14124.0, ""callable"": true}, ""sub6"": {""vaf"": 0.01223, ""n"": 411, ""pooled_depth"": 8195.0, ""callable"": true}, ""sub7"": {""vaf"": 0.01486, ""n"": 368, ""pooled_depth"": 2142.0, ""callable"": true}, ""sub8"": {""vaf"": 0.01133, ""n"": 323, ""pooled_depth"": 6305.0, ""callable"": true}, ""sub9"": {""vaf"": 0.01497, ""n"": 227, ""pooled_depth"": 1106.0, ""callable"": true}}"	cll9_2
12157	9	5.87337631270085e-07	1.2966259812987192e-06	0.52	False	1.0	True	sub7	False	True	True	True	True	"{""sub1"": {""vaf"": 0.006, ""n"": 1088, ""pooled_depth"": 17069.0, ""callable"": false}, ""sub2"": {""vaf"": 0.0058, ""n"": 948, ""pooled_depth"": 15008.0, ""callable"": false}, ""sub3"": {""vaf"": 0.00577, ""n"": 779, ""pooled_depth"": 4372.0, ""callable"": false}, ""sub4"": {""vaf"": 0.0059, ""n"": 857, ""pooled_depth"": 14884.0, ""callable"": false}, ""sub5"": {""vaf"": 0.00695, ""n"": 638, ""pooled_depth"": 11910.0, ""callable"": false}, ""sub6"": {""vaf"": 0.00539, ""n"": 411, ""pooled_depth"": 7159.0, ""callable"": false}, ""sub7"": {""vaf"": 0.00715, ""n"": 359, ""pooled_depth"": 1692.0, ""callable"": true}, ""sub8"": {""vaf"": 0.00611, ""n"": 319, ""pooled_depth"": 5552.0, ""callable"": false}, ""sub9"": {""vaf"": 0.00666, ""n"": 219, ""pooled_depth"": 891.0, ""callable"": false}}"	cll9_2
12243	9	1.3873712686221053e-06	1.1492199469925253e-06	0.03	True	1.0	True	sub9	False	True	True	True	True	"{""sub1"": {""vaf"": 0.00621, ""n"": 1092, ""pooled_depth"": 21012.0, ""callable"": false}, ""sub2"": {""vaf"": 0.00676, ""n"": 955, ""pooled_depth"": 18472.0, ""callable"": false}, ""sub3"": {""vaf"": 0.00786, ""n"": 802, ""pooled_depth"": 5464.0, ""callable"": false}, ""sub4"": {""vaf"": 0.00727, ""n"": 856, ""pooled_depth"": 18492.0, ""callable"": false}, ""sub5"": {""vaf"": 0.0064, ""n"": 635, ""pooled_depth"": 15029.0, ""callable"": false}, ""sub6"": {""vaf"": 0.00593, ""n"": 407, ""pooled_depth"": 8715.0, ""callable"": false}, ""sub7"": {""vaf"": 0.00897, ""n"": 378, ""pooled_depth"": 2223.0, ""callable"": true}, ""sub8"": {""vaf"": 0.00594, ""n"": 324, ""pooled_depth"": 6675.0, ""callable"": false}, ""sub9"": {""vaf"": 0.01188, ""n"": 230, ""pooled_depth"": 1206.0, ""callable"": true}}"	cll9_2
12351	9	5.806291593307596e-07	8.263022982916511e-07	0.245	False	1.0	True	sub9	False	True	True	True	True	"{""sub1"": {""vaf"": 0.00505, ""n"": 1082, ""pooled_depth"": 18858.0, ""callable"": false}, ""sub2"": {""vaf"": 0.0052, ""n"": 956, ""pooled_depth"": 16313.0, ""callable"": false}, ""sub3"": {""vaf"": 0.00587, ""n"": 790, ""pooled_depth"": 4823.0, ""callable"": false}, ""sub4"": {""vaf"": 0.00591, ""n"": 857, ""pooled_depth"": 16957.0, ""callable"": false}, ""sub5"": {""vaf"": 0.00541, ""n"": 634, ""pooled_depth"": 13739.0, ""callable"": false}, ""sub6"": {""vaf"": 0.00458, ""n"": 409, ""pooled_depth"": 7928.0, ""callable"": false}, ""sub7"": {""vaf"": 0.00692, ""n"": 377, ""pooled_depth"": 2007.0, ""callable"": false}, ""sub8"": {""vaf"": 0.00577, ""n"": 320, ""pooled_depth"": 6164.0, ""callable"": false}, ""sub9"": {""vaf"": 0.00696, ""n"": 217, ""pooled_depth"": 973.0, ""callable"": true}}"	cll9_2
